,0,1,2,3,4,5
21466,17.0,15.0,0.0,3.0,0.0,5.003946305945459
21467,16.0,4.0,0.0,10.0,0.0,4.477336814478207
21468,9.0,11.0,1.0,3.0,0.0,4.574710978503383
21469,11.0,8.0,0.0,6.0,0.0,4.5217885770490405
21470,17.0,25.0,0.0,5.0,0.0,5.10594547390058
21471,6.0,8.0,0.0,14.0,0.0,4.584967478670572
21472,7.0,7.0,0.0,7.0,0.0,4.290459441148391
21473,21.0,28.0,0.0,7.0,0.0,5.225746673713202
21474,26.0,16.0,1.0,4.0,0.0,5.25227342804663
21475,28.0,23.0,1.0,7.0,0.0,5.5053315359323625
21476,13.0,2.0,1.0,13.0,0.0,4.394449154672439
21477,16.0,6.0,0.0,2.0,0.0,4.174387269895637
21478,25.0,7.0,1.0,3.0,0.0,4.727387818712341
21479,38.0,26.0,1.0,3.0,0.0,5.799092654460526
21480,16.0,3.0,0.0,9.0,0.0,4.276666119016055
21481,7.0,4.0,0.0,10.0,0.0,4.127134385045092
21482,15.0,20.0,0.0,16.0,0.0,5.030437921392435
21483,9.0,15.0,1.0,9.0,0.0,4.68213122712422
21484,6.0,10.0,1.0,3.0,0.0,4.204692619390966
21485,16.0,8.0,0.0,5.0,0.0,4.442651256490317
21486,64.0,41.0,0.0,12.0,0.0,6.152732694704104
21487,13.0,7.0,0.0,4.0,0.0,4.060443010546419
21488,4.0,5.0,0.0,1.0,0.0,3.912023005428146
21489,12.0,18.0,0.0,3.0,0.0,5.056245805348308
21490,42.0,24.0,0.0,28.0,0.0,5.817111159963204
21491,10.0,10.0,0.0,0.0,0.0,4.110873864173311
21492,35.0,29.0,1.0,0.0,0.0,5.337538079701318
21493,5.0,2.0,0.0,2.0,0.0,3.871201010907891
21494,14.0,8.0,0.0,3.0,0.0,4.3694478524670215
21495,17.0,12.0,1.0,6.0,0.0,4.859812404361672
21496,8.0,8.0,1.0,1.0,0.0,4.442651256490317
21497,43.0,20.0,1.0,7.0,0.0,5.69035945432406
21498,9.0,3.0,1.0,1.0,0.0,4.02535169073515
21499,35.0,29.0,0.0,2.0,0.0,5.60947179518496
21500,24.0,16.0,1.0,16.0,0.0,5.14166355650266
21501,3.0,25.0,1.0,8.0,0.0,4.61512051684126
21502,17.0,28.0,0.0,5.0,0.0,5.442417710521793
21503,32.0,29.0,1.0,8.0,0.0,5.5909869805108565
21504,11.0,9.0,0.0,1.0,0.0,4.736198448394496
21505,8.0,6.0,0.0,9.0,0.0,4.356708826689592
21506,10.0,9.0,0.0,0.0,0.0,4.189654742026425
21507,13.0,9.0,0.0,14.0,0.0,4.2626798770413155
21508,19.0,8.0,0.0,4.0,0.0,4.532599493153256
21509,5.0,2.0,0.0,10.0,0.0,4.143134726391533
21510,9.0,3.0,0.0,2.0,0.0,4.290459441148391
21511,6.0,12.0,1.0,4.0,0.0,4.204692619390966
21512,8.0,3.0,1.0,5.0,0.0,4.477336814478207
21513,10.0,5.0,0.0,1.0,0.0,3.9512437185814275
21514,4.0,2.0,0.0,1.0,0.0,3.2188758248682006
21515,9.0,5.0,0.0,4.0,0.0,4.204692619390966
21516,7.0,5.0,0.0,3.0,0.0,4.290459441148391
21517,3.0,1.0,0.0,4.0,0.0,3.2188758248682006
21518,8.0,1.0,0.0,0.0,0.0,3.970291913552122
21519,6.0,9.0,0.0,0.0,0.0,4.442651256490317
21520,14.0,19.0,0.0,9.0,0.0,5.056245805348308
21521,8.0,9.0,0.0,0.0,0.0,4.290459441148391
21522,6.0,1.0,0.0,4.0,0.0,3.367295829986474
21523,8.0,8.0,0.0,3.0,0.0,4.709530201312334
21524,5.0,9.0,1.0,8.0,0.0,4.3694478524670215
21525,56.0,13.0,0.0,2.0,0.0,5.541263545158426
21526,6.0,9.0,0.0,2.0,0.0,4.330733340286331
21527,29.0,26.0,1.0,1.0,0.0,5.3230099791384085
21528,13.0,5.0,0.0,2.0,0.0,4.143134726391533
21529,19.0,2.0,0.0,13.0,0.0,4.61512051684126
21530,20.0,11.0,1.0,1.0,0.0,4.8283137373023015
21531,21.0,37.0,1.0,5.0,0.0,5.529429087511423
21532,7.0,8.0,0.0,1.0,0.0,4.204692619390966
21533,9.0,7.0,0.0,5.0,0.0,4.07753744390572
21534,8.0,8.0,1.0,0.0,0.0,4.356708826689592
21535,15.0,2.0,0.0,4.0,0.0,4.605170185988092
21536,7.0,4.0,0.0,3.0,0.0,3.828641396489095
21537,6.0,10.0,0.0,0.0,0.0,4.189654742026425
21538,14.0,24.0,1.0,13.0,0.0,5.225746673713202
21539,9.0,5.0,0.0,7.0,0.0,4.143134726391533
21540,53.0,52.0,0.0,32.0,0.0,6.0844994130751715
21541,6.0,11.0,1.0,1.0,0.0,4.2626798770413155
21542,16.0,30.0,0.0,1.0,0.0,5.2574953720277815
21543,6.0,7.0,0.0,3.0,0.0,4.406719247264253
21544,25.0,18.0,1.0,8.0,0.0,5.365976015021851
21545,19.0,8.0,1.0,2.0,0.0,4.5217885770490405
21546,19.0,9.0,0.0,1.0,0.0,4.852030263919617
21547,6.0,12.0,0.0,8.0,0.0,4.382026634673881
21548,12.0,8.0,0.0,4.0,0.0,4.356708826689592
21549,32.0,49.0,1.0,9.0,0.0,5.998936561946683
21550,24.0,1.0,0.0,24.0,0.0,5.056245805348308
21551,10.0,4.0,0.0,4.0,0.0,4.127134385045092
21552,13.0,17.0,0.0,5.0,0.0,4.804021044733257
21553,12.0,16.0,1.0,7.0,0.0,4.867534450455582
21554,46.0,48.0,0.0,1.0,0.0,5.926926025970411
21555,6.0,6.0,0.0,4.0,0.0,4.394449154672439
21556,22.0,34.0,1.0,11.0,0.0,5.384495062789089
21557,19.0,6.0,0.0,11.0,0.0,4.962844630259907
21558,8.0,6.0,0.0,4.0,0.0,4.574710978503383
21559,2.0,3.0,0.0,1.0,0.0,2.9444389791664403
21560,9.0,12.0,0.0,14.0,0.0,4.919980925828125
21561,8.0,17.0,1.0,0.0,0.0,4.700480365792417
21562,28.0,12.0,0.0,1.0,0.0,5.303304908059076
21563,16.0,23.0,0.0,0.0,0.0,5.247024072160486
21564,32.0,7.0,0.0,10.0,0.0,4.8283137373023015
21565,9.0,5.0,0.0,0.0,0.0,4.204692619390966
21566,11.0,3.0,0.0,15.0,0.0,4.454347296253507
21567,4.0,15.0,0.0,2.0,0.0,4.276666119016055
21568,2.0,10.0,0.0,5.0,0.0,4.07753744390572
21569,17.0,5.0,0.0,5.0,0.0,4.762173934797756
21570,22.0,22.0,0.0,3.0,0.0,5.351858133476067
21571,11.0,6.0,0.0,13.0,0.0,4.5217885770490405
21572,33.0,62.0,0.0,14.0,0.0,5.726847747587197
21573,11.0,9.0,0.0,1.0,0.0,4.605170185988092
21574,7.0,4.0,1.0,12.0,0.0,4.02535169073515
21575,13.0,7.0,0.0,9.0,0.0,4.418840607796598
21576,7.0,20.0,0.0,2.0,0.0,4.454347296253507
21577,38.0,26.0,0.0,9.0,0.0,5.733341276897746
21578,7.0,14.0,1.0,5.0,0.0,4.30406509320417
21579,59.0,32.0,1.0,15.0,0.0,6.075346031088684
21580,18.0,4.0,1.0,3.0,0.0,4.653960350157523
21581,15.0,25.0,0.0,7.0,0.0,4.897839799950911
21582,10.0,4.0,1.0,10.0,0.0,4.276666119016055
21583,10.0,12.0,1.0,1.0,0.0,4.663439094112067
21584,38.0,43.0,1.0,39.0,0.0,6.030685260261263
21585,33.0,8.0,0.0,4.0,0.0,5.117993812416755
21586,50.0,13.0,0.0,0.0,0.0,5.37989735354046
21587,4.0,2.0,0.0,2.0,0.0,3.044522437723423
21588,20.0,12.0,0.0,3.0,0.0,4.804021044733257
21589,43.0,39.0,0.0,0.0,0.0,5.921578419643816
21590,21.0,22.0,1.0,3.0,0.0,5.10594547390058
21591,14.0,2.0,0.0,11.0,0.0,4.23410650459726
21592,10.0,18.0,0.0,4.0,0.0,4.762173934797756
21593,7.0,0.0,0.0,5.0,0.0,3.4339872044851463
21594,11.0,7.0,0.0,8.0,0.0,4.430816798843313
21595,2.0,16.0,1.0,2.0,0.0,4.248495242049359
21596,18.0,7.0,0.0,4.0,0.0,4.48863636973214
21597,15.0,0.0,1.0,7.0,0.0,4.356708826689592
21598,27.0,8.0,0.0,2.0,0.0,4.672828834461906
21599,24.0,31.0,0.0,1.0,0.0,5.332718793265369
21600,41.0,36.0,1.0,8.0,0.0,5.8377304471659395
21601,7.0,8.0,0.0,6.0,0.0,4.07753744390572
21602,1.0,2.0,0.0,5.0,0.0,3.58351893845611
21603,13.0,5.0,0.0,8.0,0.0,4.3694478524670215
21604,16.0,27.0,0.0,12.0,0.0,5.424950017481403
21605,13.0,3.0,0.0,10.0,0.0,4.2626798770413155
21606,12.0,22.0,1.0,10.0,0.0,4.955827057601261
21607,7.0,1.0,0.0,2.0,0.0,3.4657359027997265
21608,12.0,4.0,0.0,1.0,0.0,4.219507705176107
21609,18.0,23.0,0.0,0.0,0.0,5.0689042022202315
21610,9.0,11.0,0.0,14.0,0.0,4.477336814478207
21611,6.0,8.0,1.0,4.0,0.0,4.1588830833596715
21612,7.0,5.0,0.0,2.0,0.0,4.30406509320417
21613,16.0,6.0,0.0,5.0,0.0,4.3694478524670215
21614,13.0,11.0,0.0,15.0,0.0,4.718498871295094
21615,45.0,29.0,0.0,6.0,0.0,5.765191102784844
21616,7.0,4.0,0.0,7.0,0.0,4.2626798770413155
21617,7.0,9.0,1.0,4.0,0.0,4.143134726391533
21618,5.0,5.0,0.0,10.0,0.0,4.276666119016055
21619,28.0,15.0,0.0,19.0,0.0,4.997212273764115
21620,12.0,7.0,0.0,3.0,0.0,4.276666119016055
21621,17.0,5.0,0.0,12.0,0.0,4.61512051684126
21622,14.0,4.0,1.0,2.0,0.0,5.017279836814924
21623,12.0,5.0,0.0,9.0,0.0,4.465908118654584
21624,84.0,39.0,1.0,10.0,0.0,5.991464547107982
21625,13.0,7.0,0.0,0.0,0.0,4.5217885770490405
21626,6.0,10.0,1.0,7.0,0.0,4.143134726391533
21627,6.0,2.0,0.0,4.0,0.0,4.0943445622221
21628,7.0,8.0,0.0,8.0,0.0,4.343805421853684
21629,11.0,23.0,0.0,5.0,0.0,4.976733742420574
21630,15.0,3.0,0.0,11.0,0.0,4.30406509320417
21631,40.0,9.0,1.0,2.0,0.0,5.5134287461649825
21632,26.0,8.0,0.0,1.0,0.0,5.081404364984463
21633,30.0,24.0,1.0,8.0,0.0,5.351858133476067
21634,20.0,14.0,0.0,14.0,0.0,4.997212273764115
21635,18.0,17.0,1.0,6.0,0.0,4.852030263919617
21636,9.0,6.0,1.0,4.0,0.0,4.219507705176107
21637,27.0,24.0,0.0,5.0,0.0,5.176149732573829
21638,10.0,7.0,0.0,12.0,0.0,4.343805421853684
21639,24.0,17.0,0.0,9.0,0.0,5.087596335232384
21640,10.0,11.0,1.0,5.0,0.0,4.61512051684126
21641,29.0,18.0,0.0,7.0,0.0,5.093750200806762
21642,15.0,14.0,1.0,6.0,0.0,4.700480365792417
21643,11.0,2.0,0.0,2.0,0.0,3.9512437185814275
21644,33.0,51.0,1.0,38.0,0.0,5.961005339623274
21645,7.0,8.0,1.0,6.0,0.0,4.330733340286331
21646,19.0,10.0,1.0,9.0,0.0,5.327876168789581
21647,17.0,6.0,0.0,9.0,0.0,4.290459441148391
21648,17.0,12.0,0.0,1.0,0.0,4.77912349311153
21649,27.0,13.0,1.0,17.0,0.0,5.6240175061873385
21650,12.0,11.0,0.0,6.0,0.0,4.624972813284271
21651,12.0,6.0,0.0,10.0,0.0,4.382026634673881
21652,12.0,17.0,1.0,4.0,0.0,4.5217885770490405
21653,6.0,11.0,0.0,0.0,0.0,3.6375861597263857
21654,9.0,11.0,0.0,5.0,0.0,4.143134726391533
21655,15.0,11.0,1.0,2.0,0.0,4.709530201312334
21656,25.0,8.0,0.0,7.0,0.0,5.170483995038151
21657,19.0,4.0,0.0,11.0,0.0,4.532599493153256
21658,68.0,42.0,1.0,14.0,0.0,6.025865973825314
21659,18.0,3.0,0.0,6.0,0.0,4.219507705176107
21660,6.0,11.0,0.0,2.0,0.0,4.382026634673881
21661,9.0,2.0,1.0,1.0,0.0,4.110873864173311
21662,10.0,13.0,1.0,7.0,0.0,4.477336814478207
21663,21.0,5.0,0.0,6.0,0.0,4.718498871295094
21664,4.0,16.0,1.0,10.0,0.0,4.634728988229636
21665,21.0,12.0,1.0,19.0,0.0,5.170483995038151
21666,6.0,8.0,0.0,1.0,0.0,3.713572066704308
21667,3.0,6.0,0.0,2.0,0.0,4.02535169073515
21668,20.0,22.0,0.0,2.0,0.0,5.176149732573829
21669,11.0,11.0,0.0,12.0,0.0,4.61512051684126
21670,39.0,13.0,1.0,12.0,0.0,5.3230099791384085
21671,17.0,8.0,0.0,7.0,0.0,5.0238805208462765
21672,24.0,37.0,1.0,28.0,0.0,5.517452896464707
21673,15.0,14.0,0.0,1.0,0.0,4.30406509320417
21674,8.0,9.0,0.0,2.0,0.0,4.290459441148391
21675,23.0,19.0,0.0,0.0,0.0,4.882801922586371
21676,12.0,10.0,0.0,1.0,0.0,4.59511985013459
21677,32.0,26.0,1.0,13.0,0.0,5.241747015059643
21678,5.0,11.0,0.0,0.0,0.0,4.110873864173311
21679,12.0,10.0,0.0,6.0,0.0,4.804021044733257
21680,5.0,5.0,0.0,5.0,0.0,4.1588830833596715
21681,8.0,3.0,0.0,4.0,0.0,4.07753744390572
21682,9.0,12.0,1.0,2.0,0.0,4.430816798843313
21683,11.0,6.0,0.0,4.0,0.0,4.23410650459726
21684,27.0,15.0,1.0,10.0,0.0,5.41610040220442
21685,12.0,4.0,0.0,1.0,0.0,4.189654742026425
21686,7.0,9.0,0.0,9.0,0.0,4.248495242049359
21687,8.0,1.0,0.0,7.0,0.0,4.07753744390572
21688,6.0,9.0,1.0,7.0,0.0,4.127134385045092
21689,5.0,1.0,0.0,3.0,0.0,3.091042453358316
21690,66.0,48.0,1.0,42.0,0.0,6.1463292576688975
21691,16.0,19.0,0.0,3.0,0.0,4.962844630259907
21692,19.0,12.0,0.0,19.0,0.0,5.093750200806762
21693,7.0,7.0,0.0,6.0,0.0,4.574710978503383
21694,8.0,5.0,0.0,6.0,0.0,3.784189633918261
21695,38.0,20.0,1.0,23.0,0.0,5.700443573390687
21696,18.0,8.0,0.0,12.0,0.0,4.653960350157523
21697,7.0,4.0,1.0,9.0,0.0,4.0943445622221
21698,13.0,5.0,0.0,1.0,0.0,4.727387818712341
21699,18.0,2.0,0.0,1.0,0.0,4.0943445622221
21700,34.0,15.0,0.0,0.0,0.0,5.351858133476067
21701,8.0,5.0,0.0,3.0,0.0,4.248495242049359
21702,15.0,20.0,0.0,8.0,0.0,4.875197323201151
21703,35.0,28.0,1.0,7.0,0.0,5.442417710521793
21704,9.0,14.0,0.0,4.0,0.0,4.406719247264253
21705,28.0,16.0,0.0,10.0,0.0,5.616771097666572
21706,5.0,2.0,0.0,5.0,0.0,3.9318256327243257
21707,16.0,3.0,0.0,11.0,0.0,4.48863636973214
21708,13.0,5.0,0.0,7.0,0.0,4.04305126783455
21709,5.0,3.0,0.0,5.0,0.0,3.5553480614894135
21710,10.0,3.0,0.0,3.0,0.0,4.532599493153256
21711,9.0,4.0,0.0,4.0,0.0,3.9512437185814275
21712,7.0,13.0,1.0,8.0,0.0,4.700480365792417
21713,13.0,6.0,0.0,5.0,0.0,4.442651256490317
21714,4.0,1.0,0.0,2.0,0.0,3.6375861597263857
21715,17.0,7.0,0.0,4.0,0.0,5.159055299214529
21716,28.0,9.0,1.0,7.0,0.0,4.983606621708336
21717,15.0,7.0,0.0,7.0,0.0,4.770684624465665
21718,5.0,7.0,1.0,1.0,0.0,3.9512437185814275
21719,4.0,7.0,0.0,7.0,0.0,3.871201010907891
21720,7.0,6.0,0.0,9.0,0.0,4.394449154672439
21721,69.0,38.0,1.0,14.0,0.0,6.16541785423142
21722,9.0,6.0,0.0,0.0,0.0,4.31748811353631
21723,40.0,30.0,1.0,34.0,0.0,5.973809611869261
21724,9.0,2.0,0.0,0.0,0.0,4.343805421853684
21725,13.0,26.0,0.0,0.0,0.0,5.3706380281276624
21726,11.0,9.0,0.0,5.0,0.0,4.382026634673881
21727,41.0,25.0,1.0,8.0,0.0,5.497168225293202
21728,45.0,39.0,1.0,25.0,0.0,5.961005339623274
21729,10.0,10.0,0.0,8.0,0.0,4.060443010546419
21730,13.0,9.0,1.0,13.0,0.0,4.68213122712422
21731,4.0,3.0,0.0,2.0,0.0,3.332204510175204
21732,8.0,4.0,0.0,6.0,0.0,4.189654742026425
21733,37.0,31.0,1.0,8.0,0.0,5.834810737062605
21734,10.0,0.0,0.0,10.0,0.0,4.2626798770413155
21735,10.0,9.0,0.0,8.0,0.0,4.770684624465665
21736,16.0,10.0,0.0,6.0,0.0,4.663439094112067
21737,1.0,0.0,1.0,4.0,0.0,3.367295829986474
21738,16.0,1.0,0.0,5.0,0.0,4.672828834461906
21739,9.0,9.0,1.0,6.0,0.0,4.394449154672439
21740,12.0,3.0,0.0,8.0,0.0,4.290459441148391
21741,8.0,11.0,0.0,17.0,0.0,4.718498871295094
21742,13.0,16.0,1.0,6.0,0.0,5.214935757608986
21743,28.0,20.0,0.0,13.0,0.0,5.181783550292085
21744,24.0,12.0,0.0,5.0,0.0,5.0369526024136295
21745,20.0,13.0,1.0,5.0,0.0,5.017279836814924
21746,12.0,13.0,0.0,4.0,0.0,4.912654885736052
21747,16.0,7.0,0.0,15.0,0.0,4.553876891600541
21748,8.0,4.0,0.0,16.0,0.0,4.48863636973214
21749,24.0,19.0,0.0,2.0,0.0,5.231108616854587
21750,12.0,8.0,1.0,10.0,0.0,4.543294782270004
21751,11.0,10.0,0.0,5.0,0.0,4.356708826689592
21752,8.0,4.0,1.0,2.0,0.0,4.07753744390572
21753,8.0,2.0,0.0,2.0,0.0,4.110873864173311
21754,45.0,67.0,1.0,8.0,0.0,6.408528791059498
21755,38.0,25.0,0.0,1.0,0.0,5.420534999272286
21756,9.0,7.0,0.0,4.0,0.0,4.276666119016055
21757,7.0,2.0,0.0,1.0,0.0,3.4339872044851463
21758,13.0,5.0,0.0,6.0,0.0,4.762173934797756
21759,14.0,23.0,0.0,5.0,0.0,4.787491742782046
21760,19.0,4.0,0.0,1.0,0.0,4.499809670330265
21761,22.0,16.0,0.0,0.0,0.0,4.955827057601261
21762,43.0,27.0,0.0,10.0,0.0,5.5909869805108565
21763,11.0,1.0,0.0,13.0,0.0,4.634728988229636
21764,7.0,6.0,1.0,6.0,0.0,4.174387269895637
21765,5.0,6.0,0.0,0.0,0.0,3.9889840465642745
21766,10.0,1.0,0.0,3.0,0.0,4.189654742026425
21767,9.0,3.0,0.0,6.0,0.0,4.23410650459726
21768,9.0,6.0,0.0,2.0,0.0,4.174387269895637
21769,24.0,20.0,0.0,16.0,0.0,5.393627546352362
21770,13.0,4.0,0.0,0.0,0.0,4.290459441148391
21771,5.0,7.0,0.0,3.0,0.0,4.1588830833596715
21772,6.0,6.0,0.0,7.0,0.0,4.204692619390966
21773,13.0,4.0,1.0,4.0,0.0,4.276666119016055
21774,34.0,26.0,0.0,19.0,0.0,5.541263545158426
21775,8.0,15.0,1.0,13.0,0.0,4.812184355372417
21776,18.0,32.0,0.0,17.0,0.0,5.267858159063328
21777,11.0,11.0,0.0,2.0,0.0,4.2626798770413155
21778,10.0,2.0,0.0,13.0,0.0,4.356708826689592
21779,8.0,9.0,0.0,8.0,0.0,4.2626798770413155
21780,16.0,13.0,1.0,0.0,0.0,4.890349128221754
21781,7.0,6.0,0.0,2.0,0.0,4.330733340286331
21782,6.0,7.0,1.0,4.0,0.0,4.007333185232471
21783,4.0,9.0,0.0,5.0,0.0,4.343805421853684
21784,4.0,15.0,0.0,3.0,0.0,4.394449154672439
21785,15.0,12.0,0.0,2.0,0.0,4.663439094112067
21786,3.0,10.0,1.0,4.0,0.0,4.276666119016055
21787,11.0,22.0,0.0,0.0,0.0,4.653960350157523
21788,59.0,43.0,1.0,6.0,0.0,6.20050917404269
21789,38.0,47.0,0.0,1.0,0.0,5.5909869805108565
21790,21.0,13.0,0.0,8.0,0.0,4.7535901911063645
21791,26.0,32.0,1.0,21.0,0.0,5.3981627015177525
21792,5.0,10.0,0.0,1.0,0.0,4.219507705176107
21793,16.0,23.0,1.0,9.0,0.0,4.990432586778736
21794,4.0,7.0,0.0,0.0,0.0,4.248495242049359
21795,47.0,19.0,0.0,3.0,0.0,5.44673737166631
21796,15.0,19.0,0.0,4.0,0.0,4.762173934797756
21797,38.0,48.0,1.0,17.0,0.0,5.916202062607435
21798,9.0,4.0,0.0,5.0,0.0,4.330733340286331
21799,9.0,9.0,0.0,7.0,0.0,4.418840607796598
21800,10.0,6.0,0.0,6.0,0.0,4.564348191467836
21801,18.0,15.0,0.0,13.0,0.0,5.075173815233827
21802,10.0,1.0,1.0,4.0,0.0,4.143134726391533
21803,9.0,12.0,0.0,16.0,0.0,4.6913478822291435
21804,8.0,7.0,1.0,7.0,0.0,4.5217885770490405
21805,23.0,16.0,1.0,7.0,0.0,5.247024072160486
21806,9.0,23.0,0.0,0.0,0.0,4.736198448394496
21807,26.0,11.0,0.0,1.0,0.0,5.003946305945459
21808,14.0,17.0,1.0,7.0,0.0,4.634728988229636
21809,10.0,5.0,0.0,10.0,0.0,4.23410650459726
21810,13.0,12.0,0.0,3.0,0.0,4.605170185988092
21811,23.0,29.0,1.0,17.0,0.0,5.4510384535657
21812,8.0,12.0,0.0,2.0,0.0,4.564348191467836
21813,21.0,9.0,0.0,5.0,0.0,4.927253685157205
21814,9.0,1.0,0.0,3.0,0.0,4.1588830833596715
21815,6.0,4.0,0.0,5.0,0.0,3.713572066704308
21816,7.0,19.0,0.0,2.0,0.0,4.584967478670572
21817,15.0,8.0,0.0,11.0,0.0,4.584967478670572
21818,7.0,10.0,0.0,5.0,0.0,4.330733340286331
21819,17.0,8.0,1.0,1.0,0.0,4.605170185988092
21820,6.0,6.0,0.0,4.0,0.0,4.276666119016055
21821,14.0,6.0,0.0,1.0,0.0,4.219507705176107
21822,20.0,9.0,1.0,12.0,0.0,4.820281565605037
21823,5.0,5.0,0.0,5.0,0.0,3.9318256327243257
21824,10.0,19.0,0.0,2.0,0.0,4.804021044733257
21825,14.0,16.0,1.0,0.0,0.0,4.718498871295094
21826,17.0,1.0,0.0,3.0,0.0,4.2626798770413155
21827,11.0,9.0,0.0,5.0,0.0,4.59511985013459
21828,13.0,8.0,0.0,1.0,0.0,4.31748811353631
21829,7.0,4.0,0.0,6.0,0.0,4.143134726391533
21830,17.0,13.0,0.0,0.0,0.0,4.787491742782046
21831,10.0,3.0,0.0,3.0,0.0,3.912023005428146
21832,14.0,13.0,0.0,8.0,0.0,5.170483995038151
21833,1.0,4.0,0.0,0.0,0.0,3.5263605246161616
21834,18.0,18.0,0.0,16.0,0.0,5.0106352940962555
21835,9.0,8.0,0.0,7.0,0.0,4.30406509320417
21836,3.0,7.0,0.0,13.0,0.0,4.248495242049359
21837,14.0,5.0,0.0,0.0,0.0,4.248495242049359
21838,15.0,1.0,0.0,4.0,0.0,4.31748811353631
21839,26.0,24.0,0.0,16.0,0.0,5.342334251964811
21840,11.0,10.0,1.0,11.0,0.0,4.7535901911063645
21841,1.0,0.0,1.0,4.0,0.0,3.295836866004329
21842,10.0,15.0,1.0,5.0,0.0,5.081404364984463
21843,8.0,12.0,0.0,6.0,0.0,4.795790545596741
21844,55.0,38.0,1.0,15.0,0.0,6.021023349349527
21845,9.0,7.0,0.0,1.0,0.0,4.290459441148391
21846,10.0,11.0,0.0,3.0,0.0,4.624972813284271
21847,14.0,11.0,0.0,5.0,0.0,4.430816798843313
21848,10.0,9.0,0.0,5.0,0.0,4.584967478670572
21849,47.0,63.0,0.0,37.0,0.0,6.380122536899765
21850,12.0,6.0,1.0,1.0,0.0,4.406719247264253
21851,44.0,19.0,0.0,6.0,0.0,5.62040086571715
21852,7.0,5.0,0.0,2.0,0.0,4.0943445622221
21853,6.0,5.0,0.0,3.0,0.0,4.02535169073515
21854,15.0,13.0,1.0,17.0,0.0,4.762173934797756
21855,29.0,7.0,0.0,6.0,0.0,4.812184355372417
21856,29.0,20.0,0.0,10.0,0.0,5.402677381872279
21857,14.0,2.0,0.0,5.0,0.0,4.248495242049359
21858,19.0,14.0,1.0,10.0,0.0,4.90527477843843
21859,7.0,7.0,0.0,0.0,0.0,3.6109179126442243
21860,10.0,12.0,0.0,10.0,0.0,4.276666119016055
21861,9.0,7.0,0.0,7.0,0.0,4.6913478822291435
21862,18.0,4.0,0.0,0.0,0.0,4.276666119016055
21863,8.0,5.0,1.0,3.0,0.0,3.4965075614664802
21864,18.0,23.0,0.0,42.0,0.0,5.402677381872279
21865,14.0,7.0,0.0,12.0,0.0,4.564348191467836
21866,26.0,18.0,0.0,2.0,0.0,5.424950017481403
21867,10.0,3.0,0.0,10.0,0.0,4.7535901911063645
21868,9.0,8.0,0.0,2.0,0.0,4.276666119016055
21869,9.0,6.0,0.0,1.0,0.0,4.0943445622221
21870,11.0,5.0,0.0,0.0,0.0,4.02535169073515
21871,11.0,4.0,0.0,5.0,0.0,4.189654742026425
21872,11.0,4.0,0.0,7.0,0.0,4.219507705176107
21873,13.0,12.0,0.0,16.0,0.0,5.0106352940962555
21874,5.0,11.0,0.0,2.0,0.0,4.276666119016055
21875,3.0,2.0,0.0,3.0,0.0,3.332204510175204
21876,5.0,14.0,0.0,7.0,0.0,4.330733340286331
21877,38.0,33.0,0.0,8.0,0.0,5.948034989180646
21878,18.0,4.0,0.0,2.0,0.0,4.634728988229636
21879,8.0,4.0,0.0,3.0,0.0,4.356708826689592
21880,0.0,4.0,0.0,4.0,0.0,3.295836866004329
21881,19.0,12.0,0.0,7.0,0.0,5.19295685089021
21882,8.0,6.0,1.0,10.0,0.0,4.454347296253507
21883,21.0,4.0,0.0,3.0,0.0,4.718498871295094
21884,14.0,17.0,0.0,10.0,0.0,5.225746673713202
21885,11.0,12.0,0.0,0.0,0.0,4.430816798843313
21886,15.0,14.0,0.0,9.0,0.0,4.795790545596741
21887,11.0,4.0,0.0,6.0,0.0,4.1588830833596715
21888,10.0,4.0,0.0,7.0,0.0,3.9512437185814275
21889,17.0,8.0,0.0,3.0,0.0,4.465908118654584
21890,9.0,3.0,0.0,0.0,0.0,3.871201010907891
21891,12.0,14.0,0.0,8.0,0.0,4.74493212836325
21892,10.0,2.0,0.0,3.0,0.0,4.2626798770413155
21893,27.0,40.0,1.0,20.0,0.0,5.7430031878094825
21894,5.0,8.0,0.0,9.0,0.0,4.204692619390966
21895,11.0,7.0,0.0,4.0,0.0,4.382026634673881
21896,10.0,7.0,0.0,6.0,0.0,4.2626798770413155
21897,9.0,8.0,0.0,5.0,0.0,4.454347296253507
21898,8.0,7.0,0.0,3.0,0.0,4.23410650459726
21899,15.0,22.0,1.0,3.0,0.0,4.990432586778736
21900,20.0,12.0,1.0,19.0,0.0,5.056245805348308
21901,16.0,16.0,1.0,7.0,0.0,5.030437921392435
21902,9.0,3.0,0.0,9.0,0.0,4.219507705176107
21903,14.0,12.0,0.0,5.0,0.0,4.574710978503383
21904,17.0,13.0,0.0,5.0,0.0,4.74493212836325
21905,12.0,6.0,0.0,3.0,0.0,4.770684624465665
21906,11.0,3.0,0.0,6.0,0.0,4.276666119016055
21907,11.0,10.0,0.0,15.0,0.0,4.51085950651685
21908,16.0,3.0,0.0,4.0,0.0,4.248495242049359
21909,28.0,14.0,1.0,21.0,0.0,5.017279836814924
21910,47.0,25.0,0.0,14.0,0.0,5.616771097666572
21911,11.0,5.0,0.0,6.0,0.0,4.394449154672439
21912,18.0,15.0,0.0,3.0,0.0,4.882801922586371
21913,35.0,30.0,1.0,16.0,0.0,5.631211781821365
